0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.869415080791723227e+01,-2.885618690917144846e+01,-2.889210946542852909e+01
-3.405121366515020043e+01,-3.787050318620489264e+01,-3.913523433899919723e+01
-3.588423189350158538e+01,-3.952420621962232161e+01,-3.985006690061031520e+01
-3.947581402209731749e+01,-3.668278313618189657e+01,-3.918736423748947573e+01
-3.895546590167196399e+01,-3.933086600363058238e+01,-3.550573560964758002e+01
-3.499127428133672169e+01,-3.444871307138729577e+01,-3.362826699796576690e+01
-3.279317043532504528e+01,-3.284475583099524698e+01,-3.284431986871773290e+01
-3.288748278312679219e+01,-3.225272026746545606e+01,-3.100361671201671143e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.919904913083096076e+00,-3.456013542737238708e+00,-3.423386932765988266e+00
-3.357114189221014300e+01,-3.368175366693355244e+01,-3.521644051278541099e+01
-3.556456366243586587e+01,-3.992436536594056662e+01,-4.054921107112401302e+01
-4.139304825836214974e+01,-3.993248171832269122e+01,-4.072019422303110758e+01
-4.162966118789130832e+01,-4.198569494695823323e+01,-3.999391364815745931e+01
-4.122306818331440326e+01,-3.917161226300355281e+01,-4.118958905604221599e+01
-3.970951226000192946e+01,-4.032809714256040934e+01,-3.545608251501414543e+01
-3.651793069381665191e+01,-3.706035228822037908e+01,-3.258405741994177873e+01
-3.146366959439513877e+01,-3.147359578824261206e+01,-3.126243839439315764e+01
-2.923953076123861905e+01,-2.930279268960187977e+01,-2.930644068296912508e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.324115422101790962e+01,-1.531704116222204703e+01,-1.501341040765122159e+01
-3.907988522919384877e+01,-3.636336023087990554e+01,-3.895273479171110154e+01
-3.835357392846294999e+01,-4.293698565865565797e+01,-4.153730177013051161e+01
-4.241944302949465140e+01,-4.299295142627952515e+01,-4.285063074172420272e+01
-4.314086233141801330e+01,-4.282815218814680946e+01,-4.168903787404120465e+01
-4.172636222010146412e+01,-4.202538290888391970e+01,-4.131202329072552004e+01
-4.029733289031916854e+01,-4.005177438543284296e+01,-3.972215995026001423e+01
-3.888012703306885953e+01,-3.730393154207720130e+01,-3.860843489573833409e+01
-3.705818301643226675e+01,-3.605523253429078778e+01,-3.315619451318882938e+01
